Direction,sender,To,Time (UTC),Time (local),Message,Profile,Origin path,Is deleted,Label,line_number,suspicion_score,is_suspicious
Outgoing,Kimberly Wilson,Tom Stone,01/18/2025 11:01,01/18/2025 19:01,see you at mall,,,False,normal,705,0.3127079260305171,False
Incoming,Lori Cobb,Eric Dean,01/21/2025 03:53,01/21/2025 11:53,jom makan,,,False,normal,706,0.3127079260305171,False
Outgoing,Stacy Cowan,Tony Martin,01/05/2025 08:25,01/05/2025 16:25,barang ori,,,False,drug,707,0.4991575369830738,True
Outgoing,Joseph Hopkins,Kelli Le,01/09/2025 01:30,01/09/2025 09:30,pil kuda,,,False,drug,708,0.3127079260305171,False
Outgoing,Tanya Jefferson,Katie Grant,01/18/2025 13:30,01/18/2025 21:30,later go movie,,,False,normal,709,0.3127079260305171,False
Outgoing,Bobby Conner,Kelly Rodriguez,01/15/2025 06:34,01/15/2025 14:34,game tonight,,,False,normal,710,0.3127079260305171,False
Outgoing,Andrew Swanson,April Moss,01/09/2025 03:30,01/09/2025 11:30,check line,,,False,drug,711,0.3127079260305171,False
Incoming,Lance Fletcher,Allen Riddle,01/12/2025 00:12,01/12/2025 08:12,family dinner,,,False,normal,712,0.3127079260305171,False
Outgoing,Katherine Jackson,Joshua Warren,01/09/2025 12:13,01/09/2025 20:13,barang ori,,,False,drug,713,0.4991575369830738,True
Incoming,Colleen Miranda,Joshua Frazier,01/05/2025 22:46,01/06/2025 06:46,half g,,,False,drug,714,0.3127079260305171,False
Outgoing,Michelle Nelson,Robert Carter,01/18/2025 13:19,01/18/2025 21:19,meeting at 3pm,,,False,normal,715,0.3127079260305171,False
Outgoing,Melissa Barrett,Timothy Robinson,01/22/2025 14:36,01/22/2025 22:36,working late,,,False,normal,716,0.3127079260305171,False
Outgoing,Austin Aguilar,Thomas Sullivan,01/09/2025 06:58,01/09/2025 14:58,port biasa,,,False,drug,717,0.3127079260305171,False
Outgoing,Sarah Smith,Robert Johnson,01/15/2025 13:25,01/15/2025 21:25,game tonight,,,False,normal,718,0.3127079260305171,False
Outgoing,Bobby Johnson,Mr. Mark Barron DDS,01/14/2025 04:46,01/14/2025 12:46,shopping,,,False,normal,719,0.3127079260305171,False
Outgoing,Kyle Dalton,William Taylor,01/16/2025 15:50,01/16/2025 23:50,drive safe,,,False,normal,720,0.3127079260305171,False
Outgoing,Sandra Lopez,Melanie Terry,01/11/2025 06:19,01/11/2025 14:19,on the way,,,False,normal,721,0.3127079260305171,False
Outgoing,Madeline Perry,Stephanie Powell,01/02/2025 16:05,01/03/2025 00:05,one g,,,False,drug,722,0.3127079260305171,False
Outgoing,Anne Smith,Tyler Smith,01/01/2025 22:24,01/02/2025 06:24,smoke,,,False,drug,723,0.3127079260305171,False
Incoming,Raymond Marsh,Sarah Kirby,01/01/2025 08:54,01/01/2025 16:54,ambil barang,,,False,drug,724,0.4991575369830738,True
Incoming,Madison Sims,Jeffery Mclean,01/14/2025 19:02,01/15/2025 03:02,holiday plan,,,False,normal,725,0.3127079260305171,False
Incoming,Danielle Porter,Miranda Harper,01/08/2025 21:06,01/09/2025 05:06,stuff,,,False,drug,726,0.4681264086466392,True
Outgoing,Jesse Padilla,Roy Myers,01/14/2025 04:29,01/14/2025 12:29,later go movie,,,False,normal,727,0.3127079260305171,False
Incoming,Mike Maddox,Alexis Johnson,01/08/2025 15:35,01/08/2025 23:35,line clear,,,False,drug,728,0.3127079260305171,False
Outgoing,Teresa Espinoza,Christopher Lee,01/13/2025 18:18,01/14/2025 02:18,see you at mall,,,False,normal,729,0.3127079260305171,False
Incoming,Sabrina Barber,Brandi Hayes,01/06/2025 19:14,01/07/2025 03:14,å°æ¯,,,False,drug,730,0.3127079260305171,False
Incoming,Michael Pearson,Justin Carroll,01/20/2025 15:16,01/20/2025 23:16,jalan-jalan,,,False,normal,731,0.3127079260305171,False
Outgoing,Charles Coleman,Dennis Brown,01/18/2025 07:47,01/18/2025 15:47,how are you?,,,False,normal,732,0.3127079260305171,False
Incoming,Tabitha Garcia,Casey Thompson,01/18/2025 20:27,01/19/2025 04:27,working late,,,False,normal,733,0.3127079260305171,False
Outgoing,Erin Armstrong,David Richard,01/10/2025 20:50,01/11/2025 04:50,working late,,,False,normal,734,0.3127079260305171,False
Incoming,Jay Frazier,Hannah Moses,01/05/2025 16:27,01/06/2025 00:27,pil kuda,,,False,drug,735,0.3127079260305171,False
Incoming,Ms. Amanda Mccormick MD,Teresa Campbell,01/01/2025 21:34,01/02/2025 05:34,line clear,,,False,drug,736,0.3127079260305171,False
Outgoing,Heather Ortiz,Jessica Parks,01/14/2025 11:27,01/14/2025 19:27,on the way,,,False,normal,737,0.3127079260305171,False
Outgoing,Logan Thomas,Darren Jackson,01/20/2025 14:15,01/20/2025 22:15,on the way,,,False,normal,738,0.3127079260305171,False
Incoming,Katelyn Hendricks,Joe Parker,01/08/2025 11:44,01/08/2025 19:44,rehab tak?,,,False,drug,739,0.3127079260305171,False
Incoming,James Johnson,Kaitlyn Terrell,01/16/2025 03:43,01/16/2025 11:43,jom makan,,,False,normal,740,0.3127079260305171,False
Incoming,Shelley Baker,Troy Hudson,01/07/2025 04:47,01/07/2025 12:47,è´§ ready,,,False,drug,741,0.3127079260305171,False
Outgoing,Julia Christensen,Jason Phillips,01/17/2025 19:04,01/18/2025 03:04,lunch break,,,False,normal,742,0.3127079260305171,False
Incoming,Terri Bradley,Elizabeth Gay,01/22/2025 00:53,01/22/2025 08:53,meeting at 3pm,,,False,normal,743,0.3127079260305171,False
Outgoing,Tammy Clark,Heather Martin,01/08/2025 17:32,01/09/2025 01:32,paket,,,False,drug,744,0.3127079260305171,False
Outgoing,Curtis Williams,Carol Davis,01/21/2025 10:24,01/21/2025 18:24,apa khabar?,,,False,normal,745,0.3127079260305171,False
Outgoing,Karen Roth,George Washington,01/03/2025 09:13,01/03/2025 17:13,rehab tak?,,,False,drug,746,0.3127079260305171,False
Incoming,Laurie Carney,Courtney Newman,01/08/2025 03:06,01/08/2025 11:06,line clear,,,False,drug,747,0.3127079260305171,False
Incoming,Christopher Williamson,Barry Tran,01/06/2025 15:52,01/06/2025 23:52,rehab tak?,,,False,drug,748,0.3127079260305171,False
Outgoing,Carrie Evans,Melissa Green,01/09/2025 17:40,01/10/2025 01:40,pil kuda,,,False,drug,749,0.3127079260305171,False
Incoming,Jesse Kirk,Michael Perry,01/03/2025 19:26,01/04/2025 03:26,ice,,,False,drug,750,0.4681264086466392,True
Outgoing,Vickie Clayton,Tanya Ramos,01/10/2025 09:38,01/10/2025 17:38,on the way,,,False,normal,751,0.3127079260305171,False
Outgoing,Sabrina Castaneda,Terry Weaver,01/21/2025 01:27,01/21/2025 09:27,game tonight,,,False,normal,752,0.3127079260305171,False
Outgoing,Matthew Johnson,Beverly Wiley,01/10/2025 03:42,01/10/2025 11:42,check line,,,False,drug,753,0.3127079260305171,False
Outgoing,Jonathan Stewart,Lynn Brown,01/17/2025 04:33,01/17/2025 12:33,jom makan,,,False,normal,754,0.3127079260305171,False
Outgoing,Deanna Miller,Jeremiah Boyd,01/14/2025 01:58,01/14/2025 09:58,shopping,,,False,normal,755,0.3127079260305171,False
Incoming,Nicole Williams,Paige Riley,01/06/2025 09:57,01/06/2025 17:57,è´§ ready,,,False,drug,756,0.3127079260305171,False
Incoming,Alexander Montes,Seth Williams,01/09/2025 00:34,01/09/2025 08:34,port biasa,,,False,drug,757,0.3127079260305171,False
Incoming,Brandy Wright,Katherine Taylor,01/19/2025 10:02,01/19/2025 18:02,football match best,,,False,normal,758,0.3127079260305171,False
Outgoing,Mario Pope,Laura Burnett,01/21/2025 15:29,01/21/2025 23:29,game tonight,,,False,normal,759,0.3127079260305171,False
Outgoing,Angela Fitzpatrick,Jennifer Jones,01/09/2025 19:33,01/10/2025 03:33,port biasa,,,False,drug,760,0.3127079260305171,False
Outgoing,Katherine Kim,Mary Haynes,01/06/2025 02:49,01/06/2025 10:49,ubat kuat,,,False,drug,761,0.3127079260305171,False
Outgoing,Jeremy Caldwell,Travis Chavez,01/14/2025 10:52,01/14/2025 18:52,family dinner,,,False,normal,762,0.3127079260305171,False
Incoming,Rodney Curtis,Katelyn Bishop,01/03/2025 00:48,01/03/2025 08:48,ubat kuat,,,False,drug,763,0.3127079260305171,False
Outgoing,Jeffrey Mcintosh,Joseph Wong,01/03/2025 10:43,01/03/2025 18:43,port biasa,,,False,drug,764,0.3127079260305171,False
Outgoing,Christopher Washington,Keith Mendoza,01/02/2025 14:04,01/02/2025 22:04,rehab tak?,,,False,drug,765,0.3127079260305171,False
Incoming,Ian Jefferson,Susan Conley,01/08/2025 06:45,01/08/2025 14:45,smoke,,,False,drug,766,0.3127079260305171,False
Incoming,Steven Burns,Christopher Gregory,01/19/2025 22:04,01/20/2025 06:04,assignment siap?,,,False,normal,767,0.3127079260305171,False
Outgoing,Joel Walters,Charles Cobb,01/17/2025 15:48,01/17/2025 23:48,holiday plan,,,False,normal,768,0.3127079260305171,False
Outgoing,Robert Benson,George Reyes,01/22/2025 07:37,01/22/2025 15:37,drive safe,,,False,normal,769,0.3127079260305171,False
Incoming,Carolyn Smith,David Weaver,01/14/2025 07:09,01/14/2025 15:09,exam coming soon,,,False,normal,770,0.3127079260305171,False
Outgoing,Scott Davenport,Erica Gonzalez,01/10/2025 18:52,01/11/2025 02:52,on the way,,,False,normal,771,0.3127079260305171,False
Incoming,Charles Wiggins,Sheila Juarez,01/02/2025 21:50,01/03/2025 05:50,å°æ¯,,,False,drug,772,0.3127079260305171,False
Incoming,Darius Cunningham,William Davis,01/12/2025 01:49,01/12/2025 09:49,assignment siap?,,,False,normal,773,0.3127079260305171,False
Outgoing,Amber Brown,Alyssa Bailey,01/21/2025 17:31,01/22/2025 01:31,good night,,,False,normal,774,0.3127079260305171,False
Outgoing,Bryan Murphy,Sharon Price,01/10/2025 05:16,01/10/2025 13:16,see you at mall,,,False,normal,775,0.3127079260305171,False
Incoming,Carla Houston,James Cobb,01/22/2025 04:53,01/22/2025 12:53,how are you?,,,False,normal,776,0.3127079260305171,False
Outgoing,Phillip Roberson,Marvin Johnson,01/08/2025 01:31,01/08/2025 09:31,è´§ ada,,,False,drug,777,0.3127079260305171,False
Outgoing,Sarah Rose,William Williams,01/02/2025 15:14,01/02/2025 23:14,budak hantar,,,False,drug,778,0.3127079260305171,False
Incoming,Anne Harmon,Jared Klein,01/20/2025 01:10,01/20/2025 09:10,football match best,,,False,normal,779,0.3127079260305171,False
Outgoing,Jared Smith,Jessica Cole DDS,01/22/2025 09:44,01/22/2025 17:44,football match best,,,False,normal,780,0.3127079260305171,False
Outgoing,Janet Schwartz,Andrew Johns,01/17/2025 11:09,01/17/2025 19:09,exam coming soon,,,False,normal,781,0.3127079260305171,False
Outgoing,William Walls,Carrie Burch,01/13/2025 05:38,01/13/2025 13:38,ok see you tomorrow,,,False,normal,782,0.3127079260305171,False
Outgoing,Nicholas Greene,Todd Solis,01/20/2025 18:20,01/21/2025 02:20,on the way,,,False,normal,783,0.3127079260305171,False
Outgoing,Misty Williams,James Edwards,01/05/2025 21:39,01/06/2025 05:39,half g,,,False,drug,784,0.3127079260305171,False
Incoming,Allen Glover,April Chapman,01/01/2025 18:59,01/02/2025 02:59,ubat kuat,,,False,drug,785,0.3127079260305171,False
Outgoing,Michael Smith,Annette Lara,01/15/2025 00:35,01/15/2025 08:35,how are you?,,,False,normal,786,0.3127079260305171,False
Outgoing,Theresa Powers,Jason Jones,01/15/2025 10:40,01/15/2025 18:40,on the way,,,False,normal,787,0.3127079260305171,False
Incoming,Joseph Freeman,Amanda Wood,01/21/2025 11:27,01/21/2025 19:27,drive safe,,,False,normal,788,0.3127079260305171,False
Outgoing,Clayton Vincent,Judith Luna,01/20/2025 23:48,01/21/2025 07:48,working late,,,False,normal,789,0.3127079260305171,False
Outgoing,Samantha Montes,Cheyenne Morales,01/13/2025 20:38,01/14/2025 04:38,see you at mall,,,False,normal,790,0.3127079260305171,False
Incoming,Jared Wilson,Matthew Ballard,01/22/2025 14:37,01/22/2025 22:37,working late,,,False,normal,791,0.3127079260305171,False
Outgoing,Marc Burns,Alexander Day,01/03/2025 20:08,01/04/2025 04:08,check line,,,False,drug,792,0.3127079260305171,False
Incoming,Miss Jennifer Campbell,Anthony Jones,01/01/2025 23:20,01/02/2025 07:20,check line,,,False,drug,793,0.3127079260305171,False
Outgoing,Kimberly Perez,Carla Martinez,01/16/2025 11:51,01/16/2025 19:51,ok see you tomorrow,,,False,normal,794,0.3127079260305171,False
Outgoing,Jennifer Miller,Kim Mccullough,01/22/2025 21:59,01/23/2025 05:59,apa khabar?,,,False,normal,795,0.3127079260305171,False
Outgoing,Donald Anderson,Joshua Melton,01/03/2025 01:55,01/03/2025 09:55,budak hantar,,,False,drug,796,0.3127079260305171,False
Incoming,Kim Vasquez,Derrick Horne,01/07/2025 19:44,01/08/2025 03:44,ç«,,,False,drug,797,0.3127079260305171,False
Incoming,Gregory Jackson,Stanley Allen,01/08/2025 11:35,01/08/2025 19:35,ice,,,False,drug,798,0.4681264086466392,True
Incoming,Laura Wilson,Christian Frederick,01/01/2025 19:46,01/02/2025 03:46,ambil barang,,,False,drug,799,0.4991575369830738,True
Incoming,Amber Mitchell,Jessica Hogan,01/06/2025 06:53,01/06/2025 14:53,ice,,,False,drug,800,0.4681264086466392,True
Incoming,Morgan Cohen,Douglas Fernandez,01/02/2025 18:44,01/03/2025 02:44,half g,,,False,drug,801,0.3127079260305171,False
Incoming,Kathryn Carr,Glen Fuller,01/13/2025 19:34,01/14/2025 03:34,jalan-jalan,,,False,normal,802,0.3127079260305171,False
Outgoing,Patrick Ford,Angela Rivera,01/20/2025 03:33,01/20/2025 11:33,on the way,,,False,normal,803,0.3127079260305171,False
Incoming,Steven Jones,Donna Holden,01/14/2025 21:14,01/15/2025 05:14,jom makan,,,False,normal,804,0.3127079260305171,False
Incoming,Jose Banks,Leslie Lee,01/18/2025 00:25,01/18/2025 08:25,catch up later,,,False,normal,805,0.3127079260305171,False
Incoming,Angela Stafford,Glenn Holland,01/05/2025 11:06,01/05/2025 19:06,one g,,,False,drug,806,0.3127079260305171,False
Outgoing,Calvin Beard,Jessica Navarro,01/09/2025 10:39,01/09/2025 18:39,å°æ¯,,,False,drug,807,0.3127079260305171,False
Incoming,Jasmine Lewis,Gregory Thompson,01/06/2025 23:37,01/07/2025 07:37,ç«,,,False,drug,808,0.3127079260305171,False
Incoming,Leslie Williams DDS,Melissa Hall,01/14/2025 06:35,01/14/2025 14:35,meeting at 3pm,,,False,normal,809,0.3127079260305171,False
Outgoing,Jill Mendez,Jamie Andrews,01/05/2025 23:20,01/06/2025 07:20,gram,,,False,drug,810,0.3127079260305171,False
Incoming,Douglas Ross,Donald Brown,01/08/2025 18:34,01/09/2025 02:34,è´§ ada,,,False,drug,811,0.3127079260305171,False
Incoming,Alicia Landry,Leslie Zuniga,01/01/2025 20:40,01/02/2025 04:40,rehab tak?,,,False,drug,812,0.3127079260305171,False
Outgoing,Joel Hartman,Heather Jackson,01/09/2025 05:22,01/09/2025 13:22,port biasa,,,False,drug,813,0.3127079260305171,False
Incoming,Sharon Chavez,William Smith,01/11/2025 15:30,01/11/2025 23:30,football match best,,,False,normal,814,0.3127079260305171,False
Outgoing,Kathleen Wilson DVM,Robert Brown,01/08/2025 13:35,01/08/2025 21:35,ubat kuat,,,False,drug,815,0.3127079260305171,False
Incoming,James Hall,Toni Reyes,01/20/2025 22:49,01/21/2025 06:49,meeting at 3pm,,,False,normal,816,0.3127079260305171,False
Incoming,John Mendoza,Brian Mcfarland,01/10/2025 11:01,01/10/2025 19:01,meeting at 3pm,,,False,normal,817,0.3127079260305171,False
Incoming,Tracy Armstrong,Hector Mcpherson,01/17/2025 18:26,01/18/2025 02:26,jalan-jalan,,,False,normal,818,0.3127079260305171,False
Incoming,Elizabeth Berry,Steven Cisneros,01/14/2025 04:14,01/14/2025 12:14,meeting at 3pm,,,False,normal,819,0.3127079260305171,False
Outgoing,Mr. Michael Thornton PhD,Cody Lee,01/19/2025 10:42,01/19/2025 18:42,meeting at 3pm,,,False,normal,820,0.3127079260305171,False
Incoming,Paul Shaw,James Estrada,01/05/2025 09:37,01/05/2025 17:37,rehab tak?,,,False,drug,821,0.3127079260305171,False
Outgoing,Dr. Kevin Howard,Jacqueline Pacheco,01/02/2025 14:27,01/02/2025 22:27,stuff,,,False,drug,822,0.4681264086466392,True
Incoming,Kathleen Alexander,James Fry,01/18/2025 00:06,01/18/2025 08:06,later go movie,,,False,normal,823,0.3127079260305171,False
Outgoing,Helen Rogers,James Duncan,01/15/2025 12:24,01/15/2025 20:24,on the way,,,False,normal,824,0.3127079260305171,False
Incoming,Benjamin Hayes,Rebecca Nguyen,01/09/2025 23:52,01/10/2025 07:52,ç«,,,False,drug,825,0.3127079260305171,False
Outgoing,Dr. Elizabeth Martinez,Sharon Hansen,01/15/2025 23:33,01/16/2025 07:33,later go movie,,,False,normal,826,0.3127079260305171,False
Outgoing,Jennifer Schwartz,Rodney Chandler,01/09/2025 16:23,01/10/2025 00:23,gram,,,False,drug,827,0.3127079260305171,False
Outgoing,Nicole Hall DDS,Traci Whitney,01/16/2025 08:37,01/16/2025 16:37,ok see you tomorrow,,,False,normal,828,0.3127079260305171,False
Outgoing,Rachel Nicholson,Sharon Coleman,01/18/2025 00:48,01/18/2025 08:48,assignment siap?,,,False,normal,829,0.3127079260305171,False
Outgoing,Tina Riley,Tyler Tucker,01/20/2025 16:19,01/21/2025 00:19,lunch break,,,False,normal,830,0.3127079260305171,False
Outgoing,Christopher Walker,Andrew Buck,01/01/2025 23:54,01/02/2025 07:54,syabu,,,False,drug,831,0.4991575369830738,True
Outgoing,Matthew Nunez,Virginia Hendricks,01/06/2025 10:02,01/06/2025 18:02,check line,,,False,drug,832,0.3127079260305171,False
Incoming,Sharon Ford,Lisa Burnett,01/10/2025 13:57,01/10/2025 21:57,jom makan,,,False,normal,833,0.3127079260305171,False
Outgoing,Leonard Ramirez,Benjamin Rogers,01/12/2025 22:03,01/13/2025 06:03,jom makan,,,False,normal,834,0.3127079260305171,False
Outgoing,Tina Hall,Nicholas Cooper,01/03/2025 08:20,01/03/2025 16:20,å°æ¯,,,False,drug,835,0.3127079260305171,False
Outgoing,Luis Ford,Rhonda Lewis,01/20/2025 06:46,01/20/2025 14:46,how are you?,,,False,normal,836,0.3127079260305171,False
Outgoing,Pamela Maxwell,Joseph Wilson,01/04/2025 00:55,01/04/2025 08:55,line clear,,,False,drug,837,0.3127079260305171,False
Outgoing,Joseph Fox,Jay Martin,01/11/2025 10:51,01/11/2025 18:51,apa khabar?,,,False,normal,838,0.3127079260305171,False
Incoming,Eric King,Robert Robertson,01/13/2025 04:33,01/13/2025 12:33,assignment siap?,,,False,normal,839,0.3127079260305171,False
Incoming,Raymond Young,Christopher Mckay,01/06/2025 00:29,01/06/2025 08:29,stuff,,,False,drug,840,0.4681264086466392,True
Incoming,Michael Donovan,Jonathan Bauer,01/03/2025 16:27,01/04/2025 00:27,check line,,,False,drug,841,0.3127079260305171,False
Incoming,Travis Wilson,Eileen Serrano,01/07/2025 22:15,01/08/2025 06:15,budak hantar,,,False,drug,842,0.3127079260305171,False
Incoming,John Hall,Justin Lopez,01/21/2025 08:42,01/21/2025 16:42,family dinner,,,False,normal,843,0.3127079260305171,False
Outgoing,Emily Harmon,Mary Carlson,01/09/2025 04:25,01/09/2025 12:25,å°æ¯,,,False,drug,844,0.3127079260305171,False
Outgoing,Erin Brown,Daniel Briggs,01/07/2025 17:43,01/08/2025 01:43,ambil barang,,,False,drug,845,0.4991575369830738,True
Outgoing,Justin Lewis,Carrie Calhoun,01/16/2025 02:40,01/16/2025 10:40,holiday plan,,,False,normal,846,0.3127079260305171,False
Incoming,Mr. Jon Villa II,Eric Shaw,01/12/2025 06:49,01/12/2025 14:49,exam coming soon,,,False,normal,847,0.3127079260305171,False
Incoming,Pamela Wallace,Mrs. Veronica Fox DVM,01/13/2025 17:46,01/14/2025 01:46,jalan-jalan,,,False,normal,848,0.3127079260305171,False
Incoming,Samuel Clark,Austin Robertson,01/20/2025 11:20,01/20/2025 19:20,shopping,,,False,normal,849,0.3127079260305171,False
Outgoing,Robert Barnes,Susan Reed,01/19/2025 12:50,01/19/2025 20:50,family dinner,,,False,normal,850,0.3127079260305171,False
Outgoing,John Hobbs,Michael Roth,01/02/2025 21:03,01/03/2025 05:03,stuff,,,False,drug,851,0.4681264086466392,True
Incoming,Michael Washington,Scott Martinez,01/08/2025 02:54,01/08/2025 10:54,stuff,,,False,drug,852,0.4681264086466392,True
Outgoing,Hannah Norman,Jennifer Adams,01/04/2025 00:35,01/04/2025 08:35,paket,,,False,drug,853,0.3127079260305171,False
Incoming,Carmen Meyer,Antonio Carter,01/08/2025 20:45,01/09/2025 04:45,ambil barang,,,False,drug,854,0.4991575369830738,True
Incoming,Ronald Harris,Keith Wong,01/02/2025 07:30,01/02/2025 15:30,è´§ ada,,,False,drug,855,0.3127079260305171,False
Outgoing,Katherine Schultz,Lucas Hughes,01/20/2025 00:59,01/20/2025 08:59,see you at mall,,,False,normal,856,0.3127079260305171,False
Outgoing,Stephanie Williams,Stephanie Moore,01/08/2025 15:06,01/08/2025 23:06,syabu,,,False,drug,857,0.4991575369830738,True
Outgoing,Richard Haley,Samuel Weaver,01/03/2025 18:18,01/04/2025 02:18,ice,,,False,drug,858,0.4681264086466392,True
